,trans_date_trans_time,merchant,category,amt,state,dob,merch_lat,merch_long,is_fraud,trans_date,trans_time
3754,27-12-2020 12:21,Rau-Grant,kids_pets,31.23,AK,1965-11-06,65.264269,-156.763088,True,2020-12-27,12:21
3755,27-12-2020 12:23,"""Langosh, Wintheiser and Hyatt""",food_dining,249.14,WY,1993-09-11,43.674566,-107.722353,True,2020-12-27,12:23
3756,27-12-2020 12:23,"""Mueller, Gerhold and Muelle""",health_fitness,55.79,WY,1993-09-11,43.815109,-108.747681,True,2020-12-27,12:23
3757,27-12-2020 12:27,Gottlieb Group,kids_pets,65.39,CO,1992-05-09,39.502116,-105.261674,True,2020-12-27,12:27
3758,27-12-2020 12:29,Kirlin and Sons,personal_care,12.34,ID,1971-02-11,43.493548,-116.904412,True,2020-12-27,12:29
3759,27-12-2020 12:29,"""Turner, Ziemann and Lehne""",food_dining,2.16,WA,1999-05-31,48.079889,-117.209506,True,2020-12-27,12:29
3760,27-12-2020 12:29,Kilback Group,food_dining,38.45,CO,1988-01-04,38.374279,-104.076583,True,2020-12-27,12:29
3761,27-12-2020 12:30,Kulas Group,health_fitness,86.87,MO,1953-01-20,39.766948,-94.219417,True,2020-12-27,12:30
3762,27-12-2020 12:30,"""Larson, Quitzon and Spence""",travel,468.91,WY,1981-07-05,40.76702,-110.473365,True,2020-12-27,12:30
3763,27-12-2020 12:32,Mohr-Baye,shopping_net,3154.76,NM,1988-09-06,36.956953,-106.250277,True,2020-12-27,12:32
3764,27-12-2020 12:36,"""Hartmann, Rowe and Hermann""",travel,7.54,WA,1969-03-20,47.696117,-120.44075,True,2020-12-27,12:36
3765,27-12-2020 12:36,"""Yost, Schamberger and Windle""",kids_pets,47.21,WA,1969-03-20,46.79259,-119.73522,True,2020-12-27,12:36
3766,27-12-2020 12:37,Lynch-Wisozk,home,70.31,NE,1973-12-26,41.668025,-97.081067,True,2020-12-27,12:37
3767,27-12-2020 12:37,Maggio-Fahey,misc_pos,1.84,NM,1988-08-04,34.81693,-105.294204,True,2020-12-27,12:37
3768,27-12-2020 12:37,Gibson-Deckow,entertainment,78.33,OR,1976-10-18,45.113182,-118.115098,True,2020-12-27,12:37
3769,27-12-2020 12:37,Gulgowski LLC,home,3.21,CA,1997-01-18,37.581265,-121.857847,True,2020-12-27,12:37
3770,27-12-2020 12:38,Stamm-Witting,shopping_net,8.85,MO,1988-10-26,38.788484,-92.847839,True,2020-12-27,12:38
3771,27-12-2020 12:38,"""Cole, Hills and Jewess""",home,77.42,CA,1982-07-30,33.54496,-118.38906,True,2020-12-27,12:38
3772,27-12-2020 12:40,Gulgowski LLC,home,225.07,CA,1954-07-05,38.593997,-122.226545,True,2020-12-27,12:40
3773,27-12-2020 12:40,Goyette-Gerhol,kids_pets,139.81,CA,1995-04-19,34.564097,-117.855067,True,2020-12-27,12:40
3774,27-12-2020 12:41,Collier LLC,home,69.47,NM,1989-04-08,35.64241,-107.359813,True,2020-12-27,12:41
3775,27-12-2020 12:41,Kozey-Kuhlman,personal_care,79.76,NE,1973-12-26,40.902356,-96.261424,True,2020-12-27,12:41
3776,27-12-2020 12:43,"""Kihn, Abernathy and Douglas""",shopping_net,6.98,MO,1985-03-31,38.137935,-90.960612,True,2020-12-27,12:43
3777,27-12-2020 12:43,Abbott-Rogahn,entertainment,8.57,WA,1978-06-21,49.051127,-117.644437,True,2020-12-27,12:43
3778,27-12-2020 12:44,Beier and Sons,home,29.0,HI,1966-12-03,19.480373,-155.999447,True,2020-12-27,12:44
3779,27-12-2020 12:46,"""Conroy, Balistreri and Gorczany""",health_fitness,78.2,UT,1987-04-23,38.233515,-109.228139,True,2020-12-27,12:46
3780,27-12-2020 12:46,"""Hintz, Bauch and Smith""",health_fitness,7.47,CA,1971-04-25,35.014205,-118.93737,True,2020-12-27,12:46
3781,27-12-2020 12:46,Fahey Inc,kids_pets,77.17,UT,1989-11-24,37.878491,-108.527811,True,2020-12-27,12:46
3782,27-12-2020 12:46,"""Schumm, McLaughlin and Carte""",food_dining,83.6,MO,1998-05-20,38.121275,-90.937466,True,2020-12-27,12:46
3783,27-12-2020 12:46,Lynch-Wisozk,home,28.26,CA,1927-09-09,37.799656,-118.675328,True,2020-12-27,12:46
3784,27-12-2020 12:52,Fahey Inc,kids_pets,1.99,ID,1965-12-15,43.881822,-116.071817,True,2020-12-27,12:52
3785,27-12-2020 12:53,"""Gutmann, McLaughlin and Wiz""",home,50.95,HI,1991-04-13,20.723371,-154.983007,True,2020-12-27,12:53
3786,27-12-2020 12:54,"""Labadie, Treutel and Bode""",shopping_net,4.25,MO,1974-10-27,36.638143,-90.690755,True,2020-12-27,12:54
3787,27-12-2020 12:55,"""Swaniawski, Nitzsche and Welch""",health_fitness,82.42,CA,1956-05-15,33.165903,-118.542706,True,2020-12-27,12:55
3788,27-12-2020 12:56,"""Swaniawski, Nitzsche and Welch""",health_fitness,64.85,WA,1974-03-10,49.162802,-122.844867,True,2020-12-27,12:56
3789,27-12-2020 12:57,Osinski Inc,personal_care,6.0,HI,1966-12-03,19.557752,-156.398841,True,2020-12-27,12:57
3790,27-12-2020 12:57,"""Streich, Dietrich and Barton""",shopping_net,4.3,ID,1971-02-11,44.126671,-117.049778,True,2020-12-27,12:57
3791,27-12-2020 12:59,"""Romaguera, Wehner and Tromp""",kids_pets,71.07,NM,1967-01-24,35.280485,-105.710679,True,2020-12-27,12:59
3792,27-12-2020 13:00,"""Runte, Green and Em""",health_fitness,46.6,OR,1942-04-03,44.966539,-121.206645,True,2020-12-27,13:00
3793,27-12-2020 13:05,"""Hettinger, McCullough and Fay""",home,7.46,CA,1971-04-25,34.713565,-118.735114,True,2020-12-27,13:05
3794,27-12-2020 13:08,Nader-Maggio,personal_care,149.02,ID,1971-02-11,43.28405,-115.541004,True,2020-12-27,13:08
3795,27-12-2020 13:08,Connelly-Carte,home,46.43,CA,1954-07-05,38.166723,-123.600137,True,2020-12-27,13:08
3796,27-12-2020 13:08,"""O'Connell, Botsford and Han""",home,24.24,MO,1966-02-13,41.362667,-92.047187,True,2020-12-27,13:08
3797,27-12-2020 13:10,"""Mante, Luettgen and Hackett""",health_fitness,8.08,WY,1967-08-02,42.977915,-110.903079,True,2020-12-27,13:10
3798,27-12-2020 13:11,Kautzer and Sons,personal_care,17.97,CA,1972-09-22,32.919912,-117.198152,True,2020-12-27,13:11
3799,27-12-2020 13:12,Hilpert-Conroy,kids_pets,3.01,NM,2000-08-16,32.534218,-104.701996,True,2020-12-27,13:12
3800,27-12-2020 13:13,Zemlak Group,misc_net,43.07,WA,1999-05-31,46.570417,-116.267455,True,2020-12-27,13:13
3801,27-12-2020 13:16,Wilkinson PLC,kids_pets,21.57,MO,1953-01-20,39.927824,-94.260254,True,2020-12-27,13:16
3802,27-12-2020 13:17,Friesen Lt,health_fitness,11.33,MO,1985-08-31,36.681333,-93.76398,True,2020-12-27,13:17
3803,27-12-2020 13:18,"""Hermiston, Russel and Price""",food_dining,6.34,MO,1953-01-20,39.551224,-95.528224,True,2020-12-27,13:18
3804,27-12-2020 13:19,Breitenberg-Hermiston,kids_pets,149.86,CA,1969-12-22,33.669144,-117.375059,True,2020-12-27,13:19
3805,27-12-2020 13:19,Lynch-Wisozk,home,82.67,OR,1993-11-24,43.246235,-117.53349,True,2020-12-27,13:19
3806,27-12-2020 13:20,Volkman PLC,food_dining,37.65,MO,1998-05-20,38.558547,-92.429519,True,2020-12-27,13:20
3807,27-12-2020 13:20,"""McDermott, Osinski and Mo""",home,298.27,CA,1955-06-12,36.763071,-120.998138,True,2020-12-27,13:20
3808,27-12-2020 13:21,Kihn-Fritsch,food_dining,61.41,OR,1986-11-24,45.465355,-124.47826,True,2020-12-27,13:21
3809,27-12-2020 13:24,Barton LLC,kids_pets,173.53,WY,1993-09-11,42.951321,-108.245073,True,2020-12-27,13:24
3810,27-12-2020 13:27,Wuckert-Goldne,home,66.59,CA,1972-09-22,33.406175,-117.218007,True,2020-12-27,13:27
3811,27-12-2020 13:28,Torphy-Goyette,shopping_pos,15.01,OR,1995-07-08,43.505534,-123.487013,True,2020-12-27,13:28
3812,27-12-2020 13:29,"""Roob, Conn and Tremblay""",shopping_pos,112.73,MO,1974-12-23,39.230442,-93.487074,True,2020-12-27,13:29
3813,27-12-2020 13:29,"""Graham, Hegmann and Hammes""",food_dining,36.74,MO,1992-11-27,40.017635,-94.764037,True,2020-12-27,13:29
3814,27-12-2020 13:29,"""Cronin, Kshlerin and Webe""",health_fitness,25.14,AZ,1981-10-24,34.360163,-111.736133,True,2020-12-27,13:29
3815,27-12-2020 13:30,Cummerata-Hilpert,entertainment,54.51,MO,1985-08-31,36.050449,-94.432712,True,2020-12-27,13:30
3816,27-12-2020 13:31,Howe Lt,misc_pos,59.46,WA,1999-05-31,48.20257,-116.996043,True,2020-12-27,13:31
3817,27-12-2020 13:31,Fadel-Hilpert,health_fitness,22.7,OR,1942-04-03,45.378505,-119.724813,True,2020-12-27,13:31
3818,27-12-2020 13:32,"""Effertz, Welch and Schowalte""",entertainment,22.63,CA,1971-04-25,33.519144,-117.695279,True,2020-12-27,13:32
3819,27-12-2020 13:33,Watsica LLC,personal_care,79.85,AZ,1981-10-24,33.522962,-111.310916,True,2020-12-27,13:33
3820,27-12-2020 13:34,"""Fadel, Mertz and Rippin""",entertainment,91.63,WA,1969-03-20,46.601846,-120.929826,True,2020-12-27,13:34
3821,27-12-2020 13:34,Kling-Ernse,entertainment,44.26,WA,1974-03-10,48.27572,-122.022186,True,2020-12-27,13:34
3822,27-12-2020 13:34,Monahan-Mo,personal_care,13.45,OR,1964-04-06,44.902775,-122.666901,True,2020-12-27,13:34
3823,27-12-2020 13:35,"""Denesik, Powlowski and Pouros""",home,73.97,OR,1968-03-24,45.365231,-122.78052,True,2020-12-27,13:35
3824,27-12-2020 13:37,O'Connell-Ullrich,home,113.64,MO,1985-08-31,37.264633,-94.562839,True,2020-12-27,13:37
3825,27-12-2020 13:38,"""Schiller, Blanda and Johnson""",home,4.71,WY,1974-04-16,41.821853,-106.430532,True,2020-12-27,13:38
3826,27-12-2020 13:39,Dibbert and Sons,entertainment,87.55,NE,1967-10-04,40.599415,-95.769772,True,2020-12-27,13:39
3827,27-12-2020 13:39,Eichmann-Kilback,home,10.29,NE,1940-09-13,41.156579,-97.788352,True,2020-12-27,13:39
3828,27-12-2020 13:40,Feil-Mo,health_fitness,12.37,UT,1963-06-13,41.941048,-111.924444,True,2020-12-27,13:40
3829,27-12-2020 13:43,Effertz LLC,entertainment,39.62,WY,1967-08-02,42.492318,-111.629839,True,2020-12-27,13:43
3830,27-12-2020 13:45,Effertz LLC,entertainment,205.53,AZ,1981-10-24,33.347658,-111.944145,True,2020-12-27,13:45
3831,27-12-2020 13:47,Lubowitz-Walte,kids_pets,82.35,WY,1984-08-01,40.746913,-110.062243,True,2020-12-27,13:47
3832,27-12-2020 13:49,Nolan-Williamson,kids_pets,92.9,CO,1969-12-12,40.104325,-105.385946,True,2020-12-27,13:49
3833,27-12-2020 13:50,Schoen-Quigley,kids_pets,33.48,CA,1959-08-05,32.763936,-117.19786,True,2020-12-27,13:50
3834,27-12-2020 13:52,Adams-Barrows,health_fitness,8.21,MO,1966-02-13,40.444283,-91.985369,True,2020-12-27,13:52
3835,27-12-2020 13:58,Bins-Howell,personal_care,45.19,WA,1943-06-30,46.738329,-116.445965,True,2020-12-27,13:58
3836,27-12-2020 13:58,"""Lang, Towne and Schuppe""",kids_pets,167.58,OR,1964-04-06,44.117117,-122.763775,True,2020-12-27,13:58
3837,27-12-2020 13:59,"""Greenholt, O'Hara and Balistreri""",shopping_net,4.1,CA,1985-08-21,37.661961,-122.451258,True,2020-12-27,13:59
3838,27-12-2020 13:59,"""Rohan, White and Aufderh""",misc_net,4.04,MO,2001-07-26,39.228972,-91.51037,True,2020-12-27,13:59
3839,27-12-2020 14:01,"""Berge, Kautzer and Harris""",personal_care,120.57,MO,1974-10-27,36.914378,-90.078182,True,2020-12-27,14:01
3840,27-12-2020 14:01,"""Effertz, Welch and Schowalte""",entertainment,47.48,CA,1973-09-22,33.060642,-117.920575,True,2020-12-27,14:01
3841,27-12-2020 14:05,Jakubowski Group,food_dining,55.55,CA,1991-10-04,37.951444,-122.487115,True,2020-12-27,14:05
3842,27-12-2020 14:05,Hills-Boye,personal_care,189.26,WY,1967-08-02,42.208097,-110.64222,True,2020-12-27,14:05
3843,27-12-2020 14:06,"""Parker, Nolan and Trantow""",entertainment,47.74,UT,1990-01-17,39.709799,-110.767223,True,2020-12-27,14:06
3844,27-12-2020 14:06,Dare-Marvin,entertainment,77.63,WY,1981-07-05,40.197872,-110.818865,True,2020-12-27,14:06
3845,27-12-2020 14:07,Dickinson Lt,personal_care,29.67,NE,1951-11-08,41.540611,-97.010347,True,2020-12-27,14:07
3846,27-12-2020 14:08,"""McDermott, Osinski and Mo""",home,92.12,NE,1975-01-26,41.649441,-96.622794,True,2020-12-27,14:08
3847,27-12-2020 14:09,"""Bahringer, Schoen and Corkery""",shopping_pos,88.56,CA,1991-10-04,37.170446,-122.304403,True,2020-12-27,14:09
3848,27-12-2020 14:11,Weimann-Lockman,kids_pets,75.1,CO,1967-10-18,39.010708,-105.951756,True,2020-12-27,14:11
3849,27-12-2020 14:12,Hilpert-Conroy,kids_pets,21.57,WY,1993-09-11,42.628869,-107.592043,True,2020-12-27,14:12
3850,27-12-2020 14:14,Morissette PLC,shopping_pos,17.75,AZ,1987-10-28,32.919648,-111.714082,True,2020-12-27,14:14
3851,27-12-2020 14:14,Daugherty LLC,kids_pets,17.07,WY,1988-09-02,40.955581,-105.118271,True,2020-12-27,14:14
3852,27-12-2020 14:15,Kutch-Wilderman,home,34.11,MO,1974-10-27,37.515301,-91.68587,True,2020-12-27,14:15
3853,27-12-2020 14:15,"""Berge, Kautzer and Harris""",personal_care,102.0,MO,1989-07-17,39.390753,-94.331307,True,2020-12-27,14:15
3854,27-12-2020 14:15,Bahringer Group,health_fitness,32.66,WY,1980-12-16,42.618092,-104.792789,True,2020-12-27,14:15
3855,27-12-2020 14:15,Beier-Hyatt,shopping_pos,8.5,CO,1975-07-31,39.041398,-104.032781,True,2020-12-27,14:15
3856,27-12-2020 14:17,"""Witting, Beer and Ernse""",home,26.42,UT,1990-01-17,41.267836,-109.67256,True,2020-12-27,14:17
3857,27-12-2020 14:19,"""Terry, Johns and Bins""",misc_pos,364.59,NM,1972-07-18,36.577313,-105.887885,True,2020-12-27,14:19
3858,27-12-2020 14:19,Zulauf LLC,personal_care,3.7,NE,1982-02-11,40.923707,-101.074489,True,2020-12-27,14:19
3859,27-12-2020 14:19,Connelly PLC,food_dining,23.28,MO,1929-04-07,38.862355,-91.315114,True,2020-12-27,14:19
3860,27-12-2020 14:20,Bogisich-Weimann,kids_pets,144.51,NM,1988-08-04,35.380493,-106.028014,True,2020-12-27,14:20
3861,27-12-2020 14:23,Friesen Inc,shopping_pos,9.31,WA,1984-09-01,49.015037,-121.708076,True,2020-12-27,14:23
3862,27-12-2020 14:23,"""Berge, Kautzer and Harris""",personal_care,97.08,CA,1929-05-06,41.578832,-124.836181,True,2020-12-27,14:23
3863,27-12-2020 14:23,Donnelly LLC,entertainment,88.01,CA,1973-02-07,35.549628,-119.949996,True,2020-12-27,14:23
3864,27-12-2020 14:23,Abbott-Steube,personal_care,3.27,MO,1954-07-14,39.572309,-93.298466,True,2020-12-27,14:23
3865,27-12-2020 14:24,Shanahan-Lehne,personal_care,8.93,NM,2000-08-16,32.650527,-106.005462,True,2020-12-27,14:24
3866,27-12-2020 14:26,Wilkinson PLC,kids_pets,53.44,MO,1979-01-26,36.63211,-88.795852,True,2020-12-27,14:26
3867,27-12-2020 14:28,Lynch-Wisozk,home,79.14,MO,1979-01-26,35.85851,-90.18418,True,2020-12-27,14:28
3868,27-12-2020 14:32,"""O'Reilly, Mohr and Purdy""",home,10.27,OR,1936-05-01,44.866655,-122.300323,True,2020-12-27,14:32
3869,27-12-2020 14:32,"""McDermott, Osinski and Mo""",home,28.8,CA,1991-10-04,37.455155,-123.023135,True,2020-12-27,14:32
3870,27-12-2020 14:33,Bernier and Sons,kids_pets,54.54,CA,1973-02-07,36.549502,-119.925343,True,2020-12-27,14:33
3871,27-12-2020 14:34,Brown Inc,kids_pets,66.15,CA,1961-04-25,34.933678,-119.24722,True,2020-12-27,14:34
3872,27-12-2020 14:34,"""Hoppe, Harris and Bedn""",entertainment,31.09,NM,1961-10-24,35.323505,-104.70183,True,2020-12-27,14:34
3873,27-12-2020 14:35,"""Lakin, Ferry and Beatty""",food_dining,61.82,CA,1972-09-22,32.908843,-117.826787,True,2020-12-27,14:35
3874,27-12-2020 14:36,Nader-Maggio,personal_care,75.9,NE,1951-11-08,41.304075,-95.339804,True,2020-12-27,14:36
3875,27-12-2020 14:36,Veum-Koelpin,travel,10.03,NM,1988-08-04,34.753483,-105.729431,True,2020-12-27,14:36
3876,27-12-2020 14:38,Cormier LLC,health_fitness,4.63,WY,1993-09-11,43.069082,-108.931541,True,2020-12-27,14:38
3877,27-12-2020 14:38,Kulas Group,health_fitness,19.64,MO,1959-05-28,38.382853,-93.479857,True,2020-12-27,14:38
3878,27-12-2020 14:39,Medhurst Inc,home,41.11,OR,1936-05-01,45.32507,-122.75394,True,2020-12-27,14:39
3879,27-12-2020 14:41,"""Haley, Batz and Aue""",health_fitness,62.57,CO,1955-12-04,39.259738,-103.167371,True,2020-12-27,14:41
3880,27-12-2020 14:42,"""Haley, Jewess and Bechtel""",shopping_pos,2.77,UT,1989-11-24,39.456235,-110.050132,True,2020-12-27,14:42
3881,27-12-2020 14:46,"""Hahn, Bahringer and McLaughlin""",personal_care,3.02,MO,1985-03-31,38.906001,-91.307964,True,2020-12-27,14:46
3882,27-12-2020 14:47,"""Nicolas, Hills and McGlynn""",entertainment,2.97,CA,1972-10-18,39.622852,-122.639029,True,2020-12-27,14:47
3883,27-12-2020 14:48,"""Rowe, Batz and Goodwin""",grocery_pos,50.93,NE,1995-10-10,40.30952,-95.160403,True,2020-12-27,14:48
3884,27-12-2020 14:50,"""Yost, Schamberger and Windle""",kids_pets,2.28,CA,1973-09-22,33.670103,-117.781204,True,2020-12-27,14:50
3885,27-12-2020 14:52,Beier and Sons,home,24.36,MO,1974-10-27,37.853933,-91.974322,True,2020-12-27,14:52
3886,27-12-2020 14:54,"""Mueller, Gerhold and Muelle""",health_fitness,75.72,WY,1973-05-16,44.777901,-105.088217,True,2020-12-27,14:54
3887,27-12-2020 14:56,Rau-Grant,kids_pets,51.78,CA,1987-05-19,38.178471,-120.360422,True,2020-12-27,14:56
3888,27-12-2020 14:56,"""Koss, Hansen and Lueilwitz""",home,5.33,OR,1963-04-04,45.890368,-122.2975,True,2020-12-27,14:56
3889,27-12-2020 14:58,"""Bahringer, Schoen and Corkery""",shopping_pos,4.65,MO,1987-11-18,39.272079,-95.302142,True,2020-12-27,14:58
3890,27-12-2020 14:59,Crona and Sons,kids_pets,56.34,OR,1982-05-28,44.75436,-123.488086,True,2020-12-27,14:59
3891,27-12-2020 15:00,Roberts-Beahan,misc_pos,4.88,CA,1987-11-30,32.990592,-117.82799,True,2020-12-27,15:00
3892,27-12-2020 15:01,Powlowski-Weimann,food_dining,53.77,MO,1950-05-27,38.903167,-94.852621,True,2020-12-27,15:01
3893,27-12-2020 15:02,"""Hahn, Douglas and Schowalte""",travel,9.88,MO,2001-07-26,39.107575,-89.872201,True,2020-12-27,15:02
3894,27-12-2020 15:03,Lemke-Gutmann,shopping_net,232.99,WY,1988-09-02,42.156403,-105.729168,True,2020-12-27,15:03
3895,27-12-2020 15:04,"""Walter, Hettinger and Kessle""",personal_care,30.8,CO,1975-07-31,39.49653,-105.055551,True,2020-12-27,15:04
3896,27-12-2020 15:04,Pouros-Conroy,shopping_pos,3.29,MO,1974-10-27,37.717536,-91.892508,True,2020-12-27,15:04
3897,27-12-2020 15:04,"""Nienow, Barrows and Romague""",personal_care,2.69,AZ,1981-10-24,33.940259,-112.72032,True,2020-12-27,15:04
3898,27-12-2020 15:04,Weimann-Lockman,kids_pets,71.95,OR,1964-04-06,44.234274,-122.195782,True,2020-12-27,15:04
3899,27-12-2020 15:07,Reilly and Sons,health_fitness,47.84,CA,1927-09-09,37.814436,-118.330348,True,2020-12-27,15:07
3900,27-12-2020 15:07,Prosacco LLC,personal_care,56.97,MO,1960-03-12,39.451418,-90.157628,True,2020-12-27,15:07
3901,27-12-2020 15:09,Bahringer Group,health_fitness,9.99,OR,1953-12-25,45.214776,-120.042584,True,2020-12-27,15:09
3902,27-12-2020 15:09,"""Yost, Schamberger and Windle""",kids_pets,93.82,CA,1967-05-27,40.26114,-121.029137,True,2020-12-27,15:09
3903,27-12-2020 15:12,Ullrich Lt,kids_pets,75.76,ID,1962-01-19,41.881625,-112.653738,True,2020-12-27,15:12
3904,27-12-2020 15:12,Boyer PLC,shopping_net,51.86,WA,1984-02-29,47.59728,-121.229226,True,2020-12-27,15:12
3905,27-12-2020 15:13,O'Connell-Ullrich,home,247.58,MO,1966-02-13,41.438697,-91.507538,True,2020-12-27,15:13
3906,27-12-2020 15:14,Mohr-Baye,shopping_net,8.88,AZ,1987-10-28,34.202465,-110.957727,True,2020-12-27,15:14
3907,27-12-2020 15:16,Quitzon-Goyette,home,12.65,MO,1961-12-18,38.382935,-93.834741,True,2020-12-27,15:16
3908,27-12-2020 15:16,Ratke and Sons,health_fitness,45.29,CA,1971-04-25,33.524086,-119.497115,True,2020-12-27,15:16
3909,27-12-2020 15:19,Kozey-Kuhlman,personal_care,12.45,WA,1984-02-29,47.317993,-122.735299,True,2020-12-27,15:19
3910,27-12-2020 15:20,Schumm PLC,health_fitness,31.05,MO,1988-10-26,39.28445,-91.824254,True,2020-12-27,15:20
3911,27-12-2020 15:20,"""Hagenes, Kohler and Hoppe""",food_dining,32.81,AK,1939-11-09,65.654704,-165.945774,True,2020-12-27,15:20
3912,27-12-2020 15:23,"""Schneider, Hayes and Nikolaus""",food_dining,57.17,CA,1966-02-21,39.537377,-120.967478,True,2020-12-27,15:23
3913,27-12-2020 15:25,Spencer PLC,entertainment,3.45,CA,1988-09-19,33.264675,-116.134164,True,2020-12-27,15:25
3914,27-12-2020 15:29,"""Schuppe, Nolan and Hoege""",shopping_pos,1349.26,OR,1982-05-28,46.352185,-123.146946,True,2020-12-27,15:29
3915,27-12-2020 15:30,Bahringer Group,health_fitness,32.74,CA,1969-12-22,33.050581,-117.466847,True,2020-12-27,15:30
3916,27-12-2020 15:30,Romaguera Lt,health_fitness,248.89,WA,1978-06-21,49.33953,-118.950271,True,2020-12-27,15:30
3917,27-12-2020 15:31,"""Haley, Batz and Aue""",health_fitness,70.38,WY,1980-12-16,43.239423,-104.771593,True,2020-12-27,15:31
3918,27-12-2020 15:33,"""Baumbach, Strosin and Nicolas""",shopping_pos,108.98,OR,1982-05-28,46.270751,-122.584484,True,2020-12-27,15:33
3919,27-12-2020 15:33,Hudson-Grady,shopping_pos,2.61,MO,1988-10-26,37.895114,-93.474789,True,2020-12-27,15:33
3920,27-12-2020 15:36,Dibbert-Green,entertainment,108.76,NE,1982-02-11,42.032469,-101.748605,True,2020-12-27,15:36
3921,27-12-2020 15:42,"""Schiller, Blanda and Johnson""",home,124.74,OR,1936-05-01,45.123018,-121.866223,True,2020-12-27,15:42
3922,27-12-2020 15:42,"""Lesch, D'Amore and Brown""",food_dining,11.91,OR,1965-11-11,44.410499,-122.658012,True,2020-12-27,15:42
3923,27-12-2020 15:43,Pacocha-Weissnat,kids_pets,110.07,AZ,1981-10-24,32.769353,-113.04287,True,2020-12-27,15:43
3924,27-12-2020 15:45,Reichel LLC,personal_care,5.97,WY,1980-12-16,43.608852,-104.251227,True,2020-12-27,15:45
3925,27-12-2020 15:45,White and Sons,home,38.51,NE,1980-09-15,42.383325,-98.514037,True,2020-12-27,15:45
3926,27-12-2020 15:46,Roob-Okunev,health_fitness,12.13,WY,1988-09-02,41.888756,-105.760742,True,2020-12-27,15:46
3927,27-12-2020 15:46,Hirthe-Beie,health_fitness,23.93,NM,1988-09-06,36.983722,-105.053557,True,2020-12-27,15:46
3928,27-12-2020 15:46,"""Crist, Jakubowski and Littel""",home,38.21,CA,1955-05-06,33.857828,-115.751745,True,2020-12-27,15:46
3929,27-12-2020 15:46,Miller-Harris,misc_net,7.48,MO,1989-07-17,39.489594,-94.337661,True,2020-12-27,15:46
3930,27-12-2020 15:48,Denesik and Sons,shopping_pos,73.61,MO,1988-10-26,39.034817,-92.74747,True,2020-12-27,15:48
3931,27-12-2020 15:51,"""Lesch, D'Amore and Brown""",food_dining,24.86,UT,1961-11-24,37.422699,-112.640033,True,2020-12-27,15:51
3932,27-12-2020 15:54,Schuppe-Schuppe,food_dining,1.97,WY,1980-12-16,43.476531,-105.278499,True,2020-12-27,15:54
3933,27-12-2020 15:55,Auer LLC,personal_care,111.92,NM,1961-10-24,35.3439,-105.349314,True,2020-12-27,15:55
3934,27-12-2020 15:56,Eichmann-Kilback,home,57.1,WA,1984-02-29,47.237816,-122.411757,True,2020-12-27,15:56
3935,27-12-2020 15:56,Padberg-Saue,home,16.92,CA,1958-09-20,40.592815,-122.835766,True,2020-12-27,15:56
3936,27-12-2020 15:57,Erdman-Ebert,personal_care,74.22,CA,1973-02-07,35.928486,-120.514044,True,2020-12-27,15:57
3937,27-12-2020 15:59,Johns-Hoege,entertainment,50.92,CA,1929-05-06,40.865518,-123.411278,True,2020-12-27,15:59
3938,27-12-2020 15:59,Botsford Lt,shopping_pos,4.28,MO,1992-11-27,40.022848,-93.423578,True,2020-12-27,15:59
3939,27-12-2020 15:59,"""Kilback, Nitzsche and Leffle""",travel,5.16,CA,1951-01-15,40.329887,-124.320889,True,2020-12-27,15:59
3940,27-12-2020 16:03,Bartoletti and Sons,personal_care,82.86,CA,1954-07-05,38.462425,-122.865512,True,2020-12-27,16:03
3941,27-12-2020 16:06,Erdman-Ebert,personal_care,14.46,NE,1956-12-13,40.330772,-97.644553,True,2020-12-27,16:06
3942,27-12-2020 16:08,Volkman-Predovic,shopping_net,8.11,WY,1974-04-16,42.041938,-105.799743,True,2020-12-27,16:08
3943,27-12-2020 16:08,Yost-Rogahn,personal_care,43.89,CA,1958-09-20,41.440314,-123.22363,True,2020-12-27,16:08
3944,27-12-2020 16:09,Gottlieb Group,kids_pets,52.74,CO,1978-08-27,39.388771,-105.245506,True,2020-12-27,16:09
3945,27-12-2020 16:10,"""Graham, Hegmann and Hammes""",food_dining,25.14,NE,1973-12-26,41.940076,-96.208484,True,2020-12-27,16:10
3946,27-12-2020 16:11,Ratke and Sons,health_fitness,5.92,CA,1969-12-22,32.80487,-118.468585,True,2020-12-27,16:11
3947,27-12-2020 16:12,"""Boehm, Block and Jakubowski""",misc_pos,6.89,CA,1982-07-30,34.680885,-119.014738,True,2020-12-27,16:12
3948,27-12-2020 16:16,"""Hauck, Dietrich and Funk""",kids_pets,41.27,AZ,1981-10-24,33.028403,-111.646542,True,2020-12-27,16:16
3949,27-12-2020 16:18,"""McCullough, Hudson and Schuste""",food_dining,14.8,OR,1982-05-28,45.429865,-121.934549,True,2020-12-27,16:18
3950,27-12-2020 16:21,"""Quitzon, Green and Bashirian""",shopping_pos,9.96,WA,1984-09-01,48.773811,-121.727097,True,2020-12-27,16:21
3951,27-12-2020 16:24,Osinski Inc,personal_care,15.18,AK,1939-11-09,65.083017,-165.083158,True,2020-12-27,16:24
3952,27-12-2020 16:25,Quitzon-Goyette,home,182.37,NM,1988-08-04,35.438408,-105.18715,True,2020-12-27,16:25
3953,27-12-2020 16:27,"""Towne, Greenholt and Koepp""",shopping_net,9.9,WA,1981-11-29,45.770484,-119.213857,True,2020-12-27,16:27
